pkid,name,description,tkmodel,tkdeviceprotocol
a0f5461b-96e7-3fe7-9cc4-e288cbf67979,AN8B9DBFAE80436,AN8B9DBFAE80436,30027,0
09b4122f-c6c2-257d-0004-f35355daddac,AN8B9DBFAE80433,LAXR Cross Dock,30027,0
e218c4b6-92b3-77bf-d907-8e37bbe71bff,AN8B9DBFAE80437,AN8B9DBFAE80437,30027,0
85d89c00-1ac9-ae63-e50a-987b5ea9f3ff,AN8B9DBFAE80438,LAXR Back Primary,30027,0
99f8e713-9d5e-2cab-8f4f-155ca74525ec,AN8B9DBFAE80439,LAXR East Belt DG 500-211-2088,30027,0
dbcf79b9-7e0c-4ed6-7984-75839a9cd3c0,AN8B9DBFAE8043A,LAXR Warehouse-1 5002112035,30027,0
0dbffd5a-f85f-74e9-cbff-5ae348696038,AN8B9DBFAE8043B,LAXR Warehouse 5002112036,30027,0
80fd7801-0ed6-485f-f4a5-ce4a9436e23c,AN8B9DBFAE8043C,LAXR Warehouse-3 5002112037,30027,0
cb0f090e-4f12-991d-bac1-7628ad39dd01,AN8B9DBFAE8043D,LAXR Warehouse-4 5002112038,30027,0
f6f6efd7-7beb-3701-5d12-f121a0929ab6,AN8B9DBFAE8043E,LAXR Warehouse-5 5002112039,30027,0
bcbaf204-0642-22bc-edda-f95474c2b07f,AN8B9DBFAE8041E,LAXR East Belt 310-348-2265,30027,0
637badae-b1df-2a4b-90be-125a8ce99a8c,AN8B9DBFAE8041F,LAXR East Belt 310-348-2265,30027,0
0afb5686-7f7e-c5d7-ee38-8729254fc61f,AN8B9DBFAE80424,LAXR Primary Sort Control 500-211-2060,30027,0
a5e87a5a-b5e1-2ef1-1a2a-db8b2bc82640,AN8B9DBFAE80423,LAXR Primary Sort 500-211-2059,30027,0
a71e1219-d5a9-1cd5-5d89-e3a7a18f5192,AN8B9DBFAE8041D,LAXR Sort Belt 3 S 500-211-2056,30027,0
1fe5cf0d-f377-522b-aeea-a62dc7e554d1,AN8B9DBFAE8041C,LAXR Sort Belt 1 N 500-211-2055,30027,0
bd723307-3f36-3c18-ce2b-6172b163b2eb,AN8B9DBFAE8041B,LAXR Sort Belt 2 N 500-211-2054,30027,0
29da6f3c-1948-d387-08c6-3841e122ff19,AN8B9DBFAE8041A,LAXR Sort Belt 4 N 500-211-2053,30027,0
20709f4c-6314-f3dd-7cf9-169acf48fa6a,AN8B9DBFAE80419,LAXR Sort Belt 6 N 500-211-2052,30027,0
9e2d1400-fcf0-7dad-06be-606a3466e903,AN8B9DBFAE80418,LAXR Sort Belt 5 N 500-211-2051,30027,0
102abc85-c52d-e6bc-322d-60b0dc3bf6f8,AN8B9DBFAE80417,LAXR Sort Belt 6 S 500-211-2050,30027,0
d3165f89-1597-8ab4-90dd-b3c94a8b1269,AN8B9DBFAE80416,LAXR Sort Belt 4 S 5002112048,30027,0
edc2b801-fab8-86cf-a74d-2cd7ae037103,AN8B9DBFAE80415,LAXR DG Desk 5002112047,30027,0
1580ec19-6b4c-39d9-775b-7c2524d7e770,AN8B9DBFAE80414,LAXR DG Desk 3106651001,30027,0
f3f3a174-aa51-2597-f86b-99281cdb08d8,AN8B9DBFAE80413,LAXR near south belt 5002112061,30027,0
bef59d33-9f5e-617f-2245-3f846067f9b2,AN8B9DBFAE80422,LAXR Rewrap 500-211-2058,30027,0
b0acc358-7de9-3daa-4903-ee78593d41cc,AN8B9DBFAE80412,LAXR Input Belt 5002112046,30027,0
f416e0de-cb34-fdbb-0e9b-201c433697a4,AN8B9DBFAE80421,LAXR Column weigh Station 500-211-2057,30027,0
eef2cb50-8e3a-cdb4-1557-39fb5d27534b,AN8B9DBFAE80411,LAXR Truck Load 5002112045,30027,0
5d4eb104-f017-d117-726e-cef7810542f0,AN8B9DBFAE80410,LAXR Secondary Sort 48 5002112044,30027,0
c14cc7d6-71a3-9d8a-79d3-c395e3f47414,AN8B9DBFAE8040F,LAXR Secondary Sort 41 5002112043,30027,0
91507d6e-108f-5bc9-1f25-fbe4e2cd3cfd,AN8B9DBFAE8040E,LAXR Secondary Sort 27 5002112042,30027,0
49016c79-3d47-64dc-ca05-b527f5d9c473,AN8B9DBFAE8040D,LAXR Secondary Sort 24 5002112041,30027,0
4362c899-656c-398a-122b-511d82cf6dce,AN8B9DBFAE8040C,LAXR Secondary Sort 1 5002112040,30027,0
2e025af1-ffed-574e-79a5-3828e57ccd75,AN8B9DBFAE8040B,LAXR Uniserve Fax 310-641-9253,30027,0
9769d3e5-3ec5-7036-7b56-46e2b73a570f,AN8B9DBFAE8040A,LAXR Break Room 500-211-2004,30027,0
f22c6532-1c15-adbc-f22a-2db747c34bee,AN8B9DBFAE80409,LAXR Security 310-348-2198,30027,0
289b522d-10e7-8a4b-09f3-075034935790,AN8B9DBFAE80408,LAXR Expediting Fax 310-348-2204,30027,0
172a2070-74a6-faf8-460b-9ee18affad8a,AN8B9DBFAE80407,LAXR File Storage Fax 310-665-4812,30027,0
cb4cbc1d-9395-dd2a-2821-d3b5d742626c,AN8B9DBFAE80406,LAXR Postage Machine 310-665-1097,30027,0
8647fd0c-038e-8206-b06e-9a2b56d81062,AN8B9DBFAE80405,LAXR Ramp Office Fax 310-641-9777,30027,0
4a82a221-8528-eee5-6d48-ef6bf9f2ff2c,AN8BCF1F5E18000,AN1DFC7286C8000 - Paging - 7676,30027,0
139f5f8c-3397-8348-7c07-9a4cb6bf673e,AN8BCF1F5E18001,AN1DFC7286C8001,30027,0
a1329079-8ff1-f94b-572a-2dfa309f1922,AN9D210DF280844,COSDC,30027,0
ef7e7175-b16d-2f35-27e7-dd88a5c29937,AN9D210DF280845,COSDC,30027,0
f2d72f14-f1f8-6480-c72d-5106e53de2dc,AN9D210DF280800,COSDC,30027,0
23020da7-c139-3c76-2f17-473f1a7d329e,AN9D210DF280801,COSDC,30027,0
84f5e4f2-45b1-fc87-4e09-fe7ef81bf07d,AN9D210DF280802,COSDC,30027,0
dcf48c70-6361-bd5e-0aff-718033a3c0bd,AN9D210DF280846,COSDC,30027,0
f4a06bdc-91c0-5323-330c-3d10f3c58783,AN9D210DF280803,COSDC,30027,0
84a8879d-b7ab-cd7e-2ab4-dcab3835e6f2,AN9D210DF280847,COSDC,30027,0
f52d4ccd-a697-9dc3-d230-eca084870d4c,AN9D210DF280804,,30027,0
7f074c16-a501-218d-4c68-6345418d5c8a,AN9D210DF280805,COSDC,30027,0
5f9b3c6d-dab2-654b-9243-be22389ce73d,AN9D210DF280806,COSDC,30027,0
a1639444-d20a-b54d-854d-31cf3db07afd,AN9D210DF280807,COSDC,30027,0
2c1724f1-76d8-403e-4f87-475c6ae2f706,AN9D210DF280808,,30027,0
e378e578-d780-d65a-5817-ac8fc45c6b01,AN9D210DF280809,,30027,0
ce269a4a-409f-bd8c-f94f-ec28f911ea57,AN9D210DF28080A,COSDC,30027,0
71f4975e-6834-ba0b-bd86-c6d45664d0e8,AN9D210DF28080B,COSDC,30027,0
8206cc43-883d-ca55-7121-b5c933219d56,AN9D210DF28080C,COSDC,30027,0
9a1db5ef-413f-c639-f97e-6bcfc7034528,AN9D210DF28080D,COSDC,30027,0
2618f471-56f5-5168-c8fe-47e8bdb0b281,AN9D210DF28080E,COSDC,30027,0
de3a2b71-5fd1-00c1-e625-01d8520bbdd1,AN9D210DF28080F,COSDC,30027,0
23c7e236-5015-0e96-0deb-486d7be7f2f6,AN9D210DF280810,COSDC,30027,0
02a1022c-9492-8a2d-ba14-949896c92754,AN9D210DF280811,COSDC,30027,0
fcae78d7-5aa0-bcc8-7978-85ffb62de83b,AN9D210DF280812,COSDC,30027,0
e98d9ad3-c373-c51d-2102-3ac84a3bde2d,AN9D210DF280813,,30027,0
b5ecda89-d52f-fb2e-0d6e-511aa7f42f71,AN9D210DF280814,COSDC,30027,0
28663042-dffb-a214-d742-8bab8955887b,AN9D210DF280815,,30027,0
610632df-4762-3336-985e-3c3e301e6953,AN9D210DF280816,,30027,0
fce42c06-4ed3-b300-c44b-6c2c76c7af21,AN9D210DF280817,COSDC,30027,0
8b78ea11-6311-a775-0596-5d93d320d404,AN9D210DF280818,COSDC,30027,0
c1933136-449c-b2f6-93b9-5a941786c530,AN9D210DF280819,COSDC,30027,0
93742dcb-d2db-fe7b-ed17-0eedaed15eb4,AN9D210DF28081A,COSDC,30027,0
6c2a8b96-6dec-1ac4-7037-e839ce6b2df3,AN9D210DF28081B,COSDC,30027,0
2856ac7b-6255-2eb2-cb5a-c8b02a3c3e3d,AN9D210DF28081C,COSDC,30027,0
e30b7974-30bd-3ca5-af8b-197f56ed1571,AN9D210DF28081D,COSDC,30027,0
0431af19-be91-d164-3308-b727a7d14e0d,AN9D210DF28081E,COSDC,30027,0
4165aaf9-1754-3104-dfad-1169fbfaac51,AN9D210DF28081F,COSDC,30027,0
aa956522-f3c1-078f-be33-5f70acb44b88,AN9D210DF280820,,30027,0
663f8503-3e2a-5f3e-c4dd-7f8d2798b3ff,AN9D210DF280821,COSDC,30027,0
38a2e416-5c77-34fa-2458-9789d873695a,AN9D210DF280822,COSDC,30027,0
0124b2c5-115c-ad47-9e0a-fdfdf709b31a,AN9D210DF280823,COSDC,30027,0
04aae576-7691-efda-9831-697f9ef3f002,AN9D210DF280824,COSDC,30027,0
d669c8eb-8be8-d139-2f94-96b21dd82dbe,AN9D210DF280825,COSDC,30027,0
3d45f84a-9337-128a-2f4e-3ddc6cef015d,AN9D210DF280826,COSDC,30027,0
36a8b9db-5ea8-0be0-c314-b353386f25aa,AN9D210DF280827,COSDC,30027,0
30211c46-bf7f-34a6-3b78-f63ce8cb4516,AN9D210DF280828,COSDC,30027,0
fac68639-1492-77cc-1e07-806caa7b77f3,AN9D210DF280829,COSDC,30027,0
acd02469-6a46-8b71-ec9c-f8a7da95236c,AN9D210DF28082A,COSDC,30027,0
125ed538-86f3-b297-d8a1-eecefd9e39ea,AN9D210DF28082B,,30027,0
8b41e3b9-4946-a893-a7f4-60c85e76d66c,AN9D210DF28082C,,30027,0
db40c178-acf4-5884-c3ef-09018c861b89,AN9D210DF28082D,,30027,0
02b71d71-8097-1895-3570-91266a069148,AN9D210DF28082E,COSDC,30027,0
ced5c888-fd6f-8890-1148-53d1d4d11826,AN9D210DF28082F,COSDC,30027,0
626bd2ea-a03b-31cc-5c94-6a3670e1cb86,AN9D210DF280830,COSDC,30027,0
f1ae18c9-76ff-e695-2943-5cadb182e452,AN9D210DF280831,COSDC,30027,0
1c234c33-f831-28e5-2985-5cada8e5a1a9,AN9D210DF280832,COSDC,30027,0
b625c2c3-636e-158c-53d9-6645fa3f5d9f,AN9D210DF280833,COSDC,30027,0
0f246ff2-fa5d-9f3f-562f-feda4445de9d,AN9D210DF280834,COSDC,30027,0
e80397ca-7477-0eaa-76f8-75ac0ec4f20b,AN9D210DF280835,COSDC,30027,0
2a032687-f228-e30b-a675-0b0898b4e7b2,AN9D210DF280836,COSDC,30027,0
bbfe32dd-f426-b714-d552-6e03aeae7bbe,AN9D210DF280837,,30027,0
03b2230e-cefe-fab2-bcc4-50c3be0e5de3,AN9D210DF280838,COSDC,30027,0
fa0e4918-8103-7cd6-c5cd-7acc0a10f171,AN9D210DF280839,COSDC,30027,0
7460b0c4-2daf-d591-35fa-1b1d6bd95443,AN9D210DF28083A,COSDC,30027,0
923a72c3-6c50-ffbd-f46a-fc8b8c34a222,AN9D210DF28083B,COSDC,30027,0
a901cbce-9d5f-af91-6c17-b76a25ad1bc4,AN9D210DF28083C,COSDC,30027,0
60395796-6597-d8f6-f2ca-e3bbb041708f,AN9D210DF28083D,,30027,0
a1aded4d-66c8-0d49-0e5b-31e45b228c36,AN9D210DF28083E,COSDC,30027,0
316a4019-2297-6bf9-bbf4-0ca1374ce2bf,AN9D210DF28083F,COSDC,30027,0
79122886-dd64-d60e-d14b-d8aeb8e98d8f,AN9D210DF280840,COSDC,30027,0
92a82b83-3482-155a-369b-15ac3ac2c1fc,AN9D210DF280841,,30027,0
9ea65f53-aac5-740d-ac79-46de38d1decd,AN9D210DF280842,COSDC,30027,0
31a8e5b8-5336-5f3a-329f-7021b7ddbb39,AN9D210DF280843,COSDC,30027,0
5761c702-0a0d-5b47-e01f-b188df84acab,AN9D210DF280430,COSDC,30027,0
8653f918-468d-a941-7566-a509871a886a,AN9D210DF28042F,COSDC,30027,0
0cdb3b43-3a3e-6e4b-43dc-109389604721,AN9D210DF28042E,,30027,0
982cce3c-7cd9-1cb9-ebb0-237abc2fdeba,AN9D210DF28042D,,30027,0
4f4605e3-d575-cfac-9cc3-30c39057db94,AN9D210DF28042C,COSDC,30027,0
838fcc23-6dbd-3703-d704-7ba4e5ad59ae,AN9D210DF28042B,COSDC,30027,0
6b660d6c-984b-e5ee-c242-6f9260144fd8,AN9D210DF28042A,COSDC,30027,0
8900c02c-f3ee-d08a-872a-2770d33dda62,AN9D210DF280429,COSDC,30027,0
4f26ae14-5221-dc2f-976b-60dc024b2c20,AN9D210DF280428,COSDC,30027,0
63aefa4f-11f8-dde7-492a-57b138f5d43e,AN9D210DF280427,COSDC,30027,0
11228c50-ff8e-9e53-2cf2-a363af5f555c,AN9D210DF280426,COSDC,30027,0
6ddd1a8b-01cc-01fd-1610-6e779c65b030,AN9D210DF280425,COSDC,30027,0
bec1280c-d89e-df21-430b-08c232e6c1f2,AN9D210DF280424,COSDC,30027,0
aa4bd3fd-ef2a-0252-9154-158f591e3f41,AN9D210DF280423,,30027,0
7b463c52-0110-ae53-6967-a6dc60ff74cf,AN9D210DF280422,COSDC,30027,0
130f3999-da99-4d2c-b6c5-cb5de8a6f4e1,AN9D210DF280421,COSDC,30027,0
5ea2f5cd-25cd-5028-788d-54e3a87eea24,AN9D210DF280420,COSDC,30027,0
fedbca95-259e-d2e0-0953-53720ea8270b,AN9D210DF28041F,COSDC,30027,0
92fb4c1c-3fae-14df-d5a3-6948bd543b93,AN9D210DF28041E,COSDC,30027,0
f0fa5f45-ba74-fd50-77ff-cf2fb3cad068,AN9D210DF28041D,COSDC,30027,0
38997d6a-8aec-15df-1fce-57c961c7768e,AN9D210DF28041C,COSDC,30027,0
213cd5cf-b481-7f8c-bf1a-b263a30a2f44,AN9D210DF28041B,COSDC,30027,0
395577d4-2fb0-246e-3a18-cc511da951b1,AN9D210DF28041A,COSDC,30027,0
b64d1be9-8fb5-378a-4782-6e6e795e5e1b,AN9D210DF280419,,30027,0
703f460c-add9-cb62-a677-729eeadd28dc,AN9D210DF280418,,30027,0
3cc14299-12f4-12d8-7622-122da7b80ae5,AN9D210DF280417,COSDC,30027,0
9911f9d9-7f19-c0b2-6a9c-913539bd74eb,AN9D210DF280416,COSDC,30027,0
0b29b217-0689-f849-e51d-3e47dd050034,AN9D210DF280415,COSDC,30027,0
058a68e0-7528-34f0-4777-44191a3c75aa,AN9D210DF280414,,30027,0
32059d7c-adc2-2805-a381-962cd2be1998,AN9D210DF280413,COSDC,30027,0
1e7655b0-745f-9a53-52d9-96fc1565e76e,AN9D210DF280412,,30027,0
0d882bdf-b013-1f3d-4785-37c11e2a7943,AN9D210DF280410,COSDC,30027,0
c66f9b01-a2ec-2b77-29be-d0c62eb36fe8,AN9D210DF28040F,,30027,0
111ee460-2128-67e1-6025-73795174b149,AN9D210DF28040E,COSDC,30027,0
3bf0cfcd-bdd9-6ff0-f427-3c8ac0fb5549,AN9D210DF28040D,COSDC,30027,0
c2c8b7b1-bb66-3ac1-69d9-338b61b67a46,AN9D210DF28040C,COSDC,30027,0
a05ff03b-b209-efb5-6fb5-c7443c4316fd,AN9D210DF28040B,,30027,0
482822ac-7644-12b4-d521-e86b45dd1e95,AN9D210DF28040A,COSDC,30027,0
e857fd62-227a-6e79-edad-a54d1982ee9b,AN9D210DF280409,COSDC,30027,0
fdeb5378-82c6-366d-4ff0-6683ed16ce59,AN9D210DF280408,COSDC,30027,0
bb3f8630-404e-b462-164f-640a385e3b4e,AN9D210DF280407,,30027,0
cfcf22ba-7c83-6ecd-4400-a76f3c13e1f7,AN9D210DF280406,,30027,0
cba5396f-6106-7b26-018f-ba2c2595ae81,AN9D210DF280405,,30027,0
9d00baac-6c4b-9895-cee3-8ca326b8e698,AN9D210DF280404,COSDC,30027,0
5f00f6f3-5687-69af-9d13-5fefad4b774d,AN9D210DF280403,COSDC,30027,0
c5a50fc1-fd6f-81ce-c9fa-54d55938e4c7,AN9D210DF280402,COSDC,30027,0
c7ec89bd-5790-a48d-c6f5-72daf3926421,AN9D210DF280400,COSDC,30027,0
4a4e8db2-76f0-772d-2f80-700e4c7cec3f,AN9D210DF280401,COSDC,30027,0
aa0e30f6-4a01-0201-c2c5-0d6fc1f06ed9,AN9D210DF280411,COSDC,30027,0
b8febeaf-65ca-9250-6917-db0c2ec81f82,AN9D210DF280447,COSDC,30027,0
f9e0e95e-1b27-57ad-4ba3-c730cb4242ee,AN9D210DF280446,,30027,0
be275656-afb4-ad2f-04fa-b7d9991fc85e,AN9D210DF280445,,30027,0
f0b16059-26cf-5b9c-8c4c-19c175ef9805,AN9D210DF280444,,30027,0
ffd42eb4-7412-ed9c-7784-e87b19f8b5f7,AN9D210DF280443,,30027,0
29d12ef8-a4d4-5a03-bbae-fe166ae03738,AN9D210DF280442,COSDC,30027,0
3edaf7c6-e909-93c0-919c-78dce9880b88,AN9D210DF280441,COSDC,30027,0
03c208d8-ada1-de9a-f468-763878592ca5,AN9D210DF280440,COSDC,30027,0
c69b9111-4e96-27f4-9bfa-8a97d9bb41b5,AN9D210DF28043F,COSDC,30027,0
3ab2a568-4c48-5986-254f-50fe4a5aa0e5,AN9D210DF28043E,COSDC,30027,0
73315d4d-7be4-0bf3-acaf-287ead3d0388,AN9D210DF28043D,,30027,0
fc512e0b-16f2-8015-eb92-bdcc24e9185a,AN9D210DF28043C,COSDC,30027,0
2c8887e1-b267-98e2-43d0-81e59f353159,AN9D210DF28043B,COSDC,30027,0
5fc2aef0-a8a8-873b-d851-2b10c5086c11,AN9D210DF28043A,,30027,0
149948f8-cb17-a01a-bb02-f6fa5b7aa136,AN9D210DF280438,COSDC,30027,0
30265e4b-a124-493a-231f-c69d5c3ada85,AN9D210DF280437,COSDC,30027,0
596db48e-b416-7803-ac4b-49f342daa46f,AN9D210DF280436,COSDC,30027,0
f38ee3ba-1d86-a51d-33c3-dce852fda32a,AN9D210DF280435,COSDC,30027,0
1855a1af-a477-76a4-d4ec-292dfa020c60,AN9D210DF280434,,30027,0
0df06e4b-dce1-b710-0d4c-c6a9d0f06fd1,AN9D210DF280433,COSDC,30027,0
ed88efdc-6e6c-8a9f-8cc7-b2eb083f06a1,AN9D210DF280432,COSDC,30027,0
666f488f-23cc-c0d5-8a59-26b726cfca75,AN9D210DF280431,COSDC,30027,0
bc224782-5745-14a0-0d50-80f1afb1befe,AN9D212B0E80432,COSDC,30027,0
6b93e06e-0877-cf6b-d221-302bb9cd806d,AN9D212B0E80433,COSDC,30027,0
bcd01070-f54e-439d-0198-05c5c943976b,AN9D212B0E80434,COSDC,30027,0
cc25190b-4eb2-62ca-73ca-09cad5954e46,AN9D212B0E80438,COSDC,30027,0
53b43c8b-2fd6-d403-6a12-cd1b04bf9c56,AN9D212B0E80435,,30027,0
0597654d-fa3c-a2e7-4951-f8f3cb70bad8,AN9D212B0E80436,COSDC,30027,0
0630dbf9-bf22-631d-6ccc-7b2d03ce997a,AN9D212B0E80437,COSDC,30027,0
080d3d84-f80b-0ced-7f26-1d178f6b0ccd,AN9D212B0E80439,COSDC,30027,0
59421a94-b486-9ba7-0b5a-3865b0222a3d,AN9D212B0E8043A,COSDC,30027,0
e80c59a3-08f5-8a03-0e7e-c2a72cf212bf,AN9D212B0E8043B,COSDC,30027,0
02578086-6ab8-efd1-4b34-19a1a34fb8ca,AN9D212B0E8043C,COSDC,30027,0
43c326f8-76c5-aee6-190c-b7c8814e12ab,AN9D212B0E8043D,COSDC,30027,0
852340ec-51fa-fd29-da55-0b91492dd3a7,AN9D212B0E80430,COSDC,30027,0
0b6b1d11-c6db-3a81-174e-8afa18e0f7bd,AN9D212B0E8043E,COSDC,30027,0
b00ddbe4-77c3-9113-e8a6-37ceff53cc60,AN9D212B0E8043F,COSDC,30027,0
fabc9a92-a47f-e465-b415-3b7aae4c3c8f,AN9D212B0E8042F,COSDC,30027,0
1b340720-a4ac-7e78-f7aa-026651578f31,AN9D212B0E8042E,COSDC,30027,0
c8aba25d-0455-1a72-6473-bc20cbdfb6cb,AN9D212B0E80400,COSDC,30027,0
2b62e6e6-aaee-27ca-a01d-17b537738524,AN9D212B0E80401,COSDC,30027,0
6cb9393c-a67b-9f21-6b42-a0d010512f2f,AN9D212B0E80402,COSDC,30027,0
5ee69170-42c3-b04d-dea1-2089757501be,AN9D212B0E80404,,30027,0
d488059c-c4e2-f94d-c756-c13e27f00be4,AN9D212B0E80405,COSDC,30027,0
ec14551c-a353-7217-f6b3-65d3b1ba2ebf,AN9D212B0E80406,COSDC,30027,0
06d59656-80e1-ed4f-672b-8cdaf1472f3b,AN9D212B0E8042D,COSDC,30027,0
7bed961d-c3cd-15dc-d54a-ee01df833124,AN9D212B0E80407,COSDC,30027,0
8c8b1d86-3e4b-da73-899d-d0c5d1f54eee,AN9D212B0E80408,COSDC,30027,0
e1b14f0d-495a-2389-64be-f7201ceac5d2,AN9D212B0E80409,COSDC,30027,0
7b230f17-39d1-89a6-af7c-c82844c05c8e,AN9D212B0E80440,COSDC,30027,0
526738df-8374-aec9-3b01-f0ec687ef184,AN9D212B0E80442,COSDC,30027,0
29ae27ba-8117-0d10-5300-d67abcf61079,AN9D212B0E80443,COSDC,30027,0
1c301202-7d48-d7d7-2a36-a5fdfba54f20,AN9D212B0E80444,COSDC,30027,0
9bae868b-fa64-27e7-2390-44a3d98fb9a6,AN9D212B0E80445,COSDC,30027,0
74a5ae31-f732-67a1-b859-9765c5159304,AN9D212B0E80446,COSDC,30027,0
b05c5786-cf5b-bc12-0d5a-5095f44a0f09,AN9D212B0E80447,COSDC,30027,0
74c18db1-d2e9-7218-8ecd-1165d1f27a52,AN9D212B0E8040A,COSDC,30027,0
4a74f01a-468b-cecf-341d-130d5491662e,AN9D212B0E8040B,COSDC,30027,0
9dcc6ce4-a3f1-f395-e33c-e5438380f317,AN9D212B0E8040C,COSDC,30027,0
0abf3654-b1a1-3fb7-9ed3-554a1025ad47,AN9D212B0E8040D,COSDC,30027,0
cea9b5c3-312e-6fcf-91a6-4db56178cd78,AN9D212B0E8040E,COSDC,30027,0
03618907-0ee2-1913-9033-5b09d513afc5,AN9D212B0E8082F,COSDC,30027,0
bed20782-5b3b-ccff-4e9e-88d21dac95b4,AN9D212B0E8082E,COSDC,30027,0
012c939b-0a82-57f7-746b-42b1c2a12c43,AN9D212B0E8082D,COSDC,30027,0
a425532d-4ff3-0660-11be-3538d1db0b43,AN9D212B0E8082C,COSDC,30027,0
0f6898a2-a326-705f-c548-301f1eeb6965,AN9D212B0E8082B,COSDC,30027,0
c7329502-cacb-38fa-cdc9-01a5ec47cc7a,AN9D212B0E8082A,COSDC,30027,0
c815438f-3086-b951-7334-f327c02d3fb7,AN9D212B0E80829,COSDC,30027,0
12546f90-424e-357c-6b07-37a9d92a97d1,AN9D212B0E80828,COSDC,30027,0
210fef43-2ff7-d9ff-c0bf-9d2243ff7b97,AN9D212B0E80827,COSDC,30027,0
347f8f27-e0ab-de47-d3c5-7342825224c2,AN9D212B0E80826,COSDC,30027,0
72b55a2a-b082-eccb-83cb-0c652c966350,AN9D212B0E8080B,COSDC,30027,0
1aab0b37-1df1-a04c-5853-0e599020e37f,AN9D212B0E8042C,COSDC,30027,0
b813445e-e668-20fc-b25a-d30fb8f4f76c,AN9D212B0E8080C,COSDC,30027,0
ee8d67de-d4a8-cae9-39e1-b15dda0248ea,AN9D212B0E8080D,COSDC,30027,0
7099dbff-3c77-715c-a04c-1944a0176ab1,AN9D212B0E8080E,COSDC,30027,0
116b962f-3519-84e5-ce9b-0db344002e50,AN9D212B0E8080F,COSDC,30027,0
cf45078f-87f9-b5ef-801c-4133042c8619,AN9D212B0E80810,COSDC,30027,0
f55ebe5a-7420-9c2d-cfa7-8dbeb5b33958,AN9D212B0E80811,COSDC,30027,0
9e3d6a5f-bde1-fc0d-1dbe-c0397bc45afa,AN9D212B0E80812,COSDC,30027,0
24ccd4cc-477d-e127-65d9-6b5100eb1640,AN9D212B0E80813,COSDC,30027,0
102ceb9d-26d6-82cc-c132-19cca1ddced2,AN9D212B0E80814,COSDC,30027,0
a48b79c8-3ebc-f1c0-e9b4-2cd15bdc0f40,AN9D212B0E80815,COSDC,30027,0
70404452-2388-6cbb-e924-3e327daa8510,AN9D212B0E80816,COSDC,30027,0
1a9cbecc-9aee-91f4-de8b-c423047d8d2d,AN9D212B0E80817,COSDC,30027,0
aff202b6-267d-0b44-6dd0-dbaa949a1f7a,AN9D212B0E80818,COSDC,30027,0
a110e2e4-2d1d-7d63-f867-0de819044d1a,AN9D212B0E80819,COSDC,30027,0
8220f060-6b0c-5dce-e491-2a3040ec2158,AN9D212B0E8081A,COSDC,30027,0
268546fa-c01b-c8c8-f93e-e9fc2fda2042,AN9D212B0E80431,COSDC,30027,0
7d7645ce-e46e-e871-a8f2-a79133b9fc7b,AN9D212B0E8081B,COSDC,30027,0
13444e83-3e99-1974-8f10-12e33a6cbce2,AN9D212B0E8083F,COSDC,30027,0
ab1c8489-f15e-45cd-3515-962eb4936599,AN9D212B0E8081C,COSDC,30027,0
d72e210d-4b3c-4222-106f-586264d57bfe,AN9D212B0E8042B,COSDC,30027,0
7ad827d6-df2f-3181-ca23-6c6afcfc502b,AN9D212B0E8042A,COSDC,30027,0
98d6acac-15dc-7039-062b-59dd076f48ff,AN9D212B0E80429,COSDC,30027,0
28c2c77b-f0c1-c993-c754-921b9232a146,AN9D212B0E80428,COSDC,30027,0
7875039f-32bd-46ac-66f7-1ae28d14fedf,AN9D212B0E80427,COSDC,30027,0
5c1520b7-02eb-dca9-f0fd-4a6b81ff8f5b,AN9D212B0E80426,COSDC,30027,0
cd59042b-4a29-b3ba-f216-299c6de6f545,AN9D212B0E80425,COSDC,30027,0
c4ac960c-4da1-798b-1a80-2604356a5792,AN9D212B0E80424,COSDC,30027,0
c7a31538-bb0f-ce5b-c978-f76c64919cad,AN9D212B0E80423,COSDC,30027,0
a17dc205-820e-7958-0127-94542edb0484,AN9D212B0E80422,,30027,0
97aba78b-4872-450e-94dd-06c8818f4356,AN9D212B0E80421,COSDC,30027,0
26a9b29e-d32c-e897-7886-2cf05e44b569,AN9D212B0E80420,COSDC,30027,0
a02292d1-f13a-b822-9c4e-be482b4cf23c,AN9D212B0E8041F,COSDC,30027,0
5fb94889-b96a-3127-e5b1-4abeb5f9cd41,AN9D212B0E8041E,COSDC,30027,0
9ef6d4d9-a3eb-bc6c-c960-76cf919a4cef,AN9D212B0E8041D,COSDC,30027,0
f5986d09-1e82-b630-9704-ed91d8ce3a10,AN9D212B0E8041C,COSDC,30027,0
8f4177fd-e343-20f7-aabd-e6dfac7cd6f1,AN9D212B0E8041B,COSDC,30027,0
179768d6-c0e0-355e-2f35-b68c9f184812,AN9D212B0E8041A,COSDC,30027,0
3fcd2bd3-3f33-7841-ba30-07f4e5dbe7f9,AN9D212B0E80419,COSDC,30027,0
1c3a0e01-12b9-1cf0-71f2-9f30de375209,AN9D212B0E80418,COSDC,30027,0
3d2f7489-e9bb-e789-890e-2f10e8eb882f,AN9D212B0E80417,COSDC,30027,0
7d980f3e-51af-a36d-5ebe-5b88457d5604,AN9D212B0E80416,COSDC,30027,0
0b593e82-7272-0a46-58c2-97e9ff8d7b27,AN9D212B0E80414,COSDC,30027,0
19a38637-89c9-31d6-078a-970a913c8005,AN9D212B0E80413,COSDC,30027,0
